regla_idx,activacion_media,magnitud_parametros,importancia_total,bias,Contraste_condicion,ASM_condicion,Homogeneidad_condicion,Energía_condicion,Media_condicion,Entropía_condicion,Varianza_condicion,Contraste_parametro,ASM_parametro,Homogeneidad_parametro,Energía_parametro,Media_parametro,Entropía_parametro,Varianza_parametro
41,1.6612314237458683e-17,1.0146361067151944e-14,1.685545384142447e-31,-2.4825674935784723e-15,bajo,alto,bajo,alto,bajo,bajo,alto,2.433855399055688e-15,-4.744865276410878e-15,-4.1418899207096056e-15,-4.3835695526232895e-15,3.129018043945304e-15,4.365130296967425e-15,1.769760544040367e-15
42,1.5571884999002663e-17,9.369734221095412e-15,1.4590442376211753e-31,-2.2896926772179943e-15,bajo,alto,bajo,alto,bajo,alto,bajo,2.237376887928613e-15,-4.391209246514608e-15,-3.831085696148585e-15,-4.055769512273043e-15,2.8732544057645497e-15,4.037223932247282e-15,1.6060513457778392e-15
36,1.4500130735570377e-17,8.958666931411973e-15,1.299018417219047e-31,-2.1940115822263903e-15,bajo,alto,bajo,bajo,alto,bajo,bajo,2.1563144929238054e-15,-4.182502014727871e-15,-3.6525062894733254e-15,-3.864804631656486e-15,2.774499584852363e-15,3.8496236200628065e-15,1.5830489794784956e-15
43,1.080355321475352e-17,6.589874168686844e-15,7.119405625993793e-32,-1.6122082950895591e-15,bajo,alto,bajo,alto,bajo,alto,alto,1.5801215810445314e-15,-3.0822877696962722e-15,-2.6904640071120205e-15,-2.84752261073265e-15,2.0312446220801116e-15,2.8354537031936845e-15,1.1476976328221386e-15
37,1.0063545688310399e-17,6.221349876195025e-15,6.260883872205287e-32,-1.5237058530895519e-15,bajo,alto,bajo,bajo,alto,bajo,alto,1.4977196229067456e-15,-2.9042877567391134e-15,-2.5363189745451463e-15,-2.6837100674202962e-15,1.927177769270466e-15,2.673207460966169e-15,1.100089706415607e-15
38,9.42962271603926e-18,5.825201781938243e-15,5.492945504847723e-32,-1.4265996775975492e-15,bajo,alto,bajo,bajo,alto,alto,bajo,1.402050151504507e-15,-2.7196413463931945e-15,-2.375004739680728e-15,-2.513055426444403e-15,1.8039819100893853e-15,2.5031764594307726e-15,1.0292022497857987e-15
39,6.544442814368287e-18,4.0455571191104685e-15,2.6475917218278976e-32,-9.908151089385864e-16,bajo,alto,bajo,bajo,alto,alto,alto,9.73903699873468e-16,-1.888588660074188e-15,-1.6493035803999923e-15,-1.7451503273615385e-15,1.2531563747839668e-15,1.7383180365134756e-15,7.153040047114855e-16
23,6.08417758803038e-16,1.905391872835763e-18,1.1592742529122581e-33,-4.505144641238794e-19,bajo,bajo,alto,bajo,alto,alto,alto,-5.869072947038331e-19,6.43919496692066e-19,7.630711717534434e-19,6.4825721329475845e-19,-7.772289440579265e-19,-7.300087358991008e-19,-7.272893524359847e-19
31,4.044134666440572e-16,1.9176696939356473e-18,7.755314488027632e-34,-4.646500526017334e-19,bajo,bajo,alto,alto,alto,alto,alto,-6.014769548175481e-19,6.714590977539731e-19,7.800082735600385e-19,6.768328955385008e-19,-7.658815042115299e-19,-7.447241596802461e-19,-6.642449162119107e-19
44,2.975833020425632e-19,1.8302035862252607e-16,5.446380265990542e-35,-4.480602239726399e-17,bajo,alto,bajo,alto,alto,bajo,bajo,4.3992973797243384e-17,-8.5502259741164e-17,-7.465539398676015e-17,-7.900134280415366e-17,5.658648572654249e-17,7.868232385813629e-17,3.217569567404698e-17
45,2.0651936788373192e-19,1.273754756111809e-16,2.630550270711079e-35,-3.11904740891176e-17,bajo,alto,bajo,alto,alto,bajo,alto,3.0643250852767874e-17,-5.948206683713633e-17,-5.194145025572351e-17,-5.496224478346347e-17,3.9423326398627145e-17,5.4744074201659744e-17,2.2464774300952378e-17
