regla_idx,activacion_media,magnitud_parametros,importancia_total,bias,Contraste_condicion,ASM_condicion,Homogeneidad_condicion,Energía_condicion,Media_condicion,Entropía_condicion,Varianza_condicion,Contraste_parametro,ASM_parametro,Homogeneidad_parametro,Energía_parametro,Media_parametro,Entropía_parametro,Varianza_parametro
6,0.0001391216225827348,0.26332756804686136,3.663455853744486e-05,-0.0011263002394870513,bajo,bajo,bajo,bajo,alto,alto,bajo,-0.16069695928020405,-0.00040447480464653516,-0.0007845273093031973,-0.0006766345184692176,-0.00872867689235352,-0.0038241522193627506,-0.2083856424075689
36,0.001246761874501679,0.02918927770731215,3.639207858971857e-05,0.0007969605298590625,bajo,alto,bajo,bajo,alto,bajo,bajo,-0.021298000253827134,0.0005293760224574983,0.0006521498575457738,0.0006610303210758252,-0.00995114105491873,0.0016111852908910498,-0.017175865228416055
32,0.0008735512558393724,0.041386205886263086,3.615297212637195e-05,-0.001073328426960311,bajo,alto,bajo,bajo,bajo,bajo,bajo,-0.029420437630691076,-0.0005815900921288539,-0.0008260052982729034,-0.0007901446944086891,-0.02572497504735989,-0.0029208099660237275,0.013196723869794369
48,0.0008272336273334532,0.04207679000288032,3.4807335620630666e-05,-0.0010433477127211948,bajo,alto,alto,bajo,bajo,bajo,bajo,-0.03384227120445901,-0.0005666673254473283,-0.0008042756707020398,-0.000769002400892159,-0.024585027575905145,-0.002825153929288966,0.003178671213527523
37,0.0001771307556406753,0.1829371468865909,3.240379506277106e-05,0.00010332606790149844,bajo,alto,bajo,bajo,alto,bajo,alto,-0.08275590754102097,8.13955025614304e-05,6.131362278549886e-05,9.258691290376793e-05,-0.0015836800406128849,0.0003442468229147524,-0.16314044040801495
52,0.0012141617316818619,0.02495385329063275,3.0298013723489786e-05,0.0007486519223981141,bajo,alto,alto,bajo,alto,bajo,bajo,-0.022862475271516094,0.0005069957713942716,0.0006178239468127336,0.0006282276923066205,-0.009381745033348586,0.0014562670468100559,-0.0028758066784111205
53,0.00017301115960365493,0.1627668562999707,2.81604825534994e-05,0.00011294322253007338,bajo,alto,alto,bajo,alto,bajo,alto,-0.07548670372990125,8.312124546535706e-05,6.710122478134151e-05,9.730116136299261e-05,-0.0011826122632614415,0.0003842759165980701,-0.14419856862889036
38,0.0005429721155481907,0.048915248605092644,2.6559616017672837e-05,-0.0002706877091958632,bajo,alto,bajo,bajo,alto,alto,bajo,-0.019052316945518045,-3.240333398287971e-05,-0.00015944102362748036,-0.00011442546258474322,-0.00628342865510998,-0.00126127331684845,-0.044592887803139934
86,0.00023040800062479043,0.10926988567376562,2.5176655886591767e-05,0.00045295331939173585,alto,bajo,alto,bajo,alto,alto,bajo,-0.0064699160005730165,0.00021908643802050367,0.00036127835529043144,0.00031984446455477004,0.006087078162011063,0.0011543536285240881,-0.10889984876548194
84,0.0001783542327537489,0.13429378412382711,2.395186483100277e-05,0.0005749584357875332,alto,bajo,alto,bajo,alto,bajo,bajo,0.059504131976856896,0.00022651020864368102,0.0004038408093135255,0.00036256099988114413,0.009241653819604147,0.0020504154050479863,0.120015790383465
54,0.00053024495086418,0.0439176772023579,2.3287126590233182e-05,-0.00029552119605722843,bajo,alto,alto,bajo,alto,alto,bajo,-0.019399515550188203,-4.398005192236106e-05,-0.00017774717777168167,-0.00013129271329636585,-0.006157234605631658,-0.0013320908108375468,-0.038892120853629863
68,0.00017465119240302234,0.13090341016127735,2.2862436674289e-05,0.0005648034308184052,alto,bajo,bajo,bajo,alto,bajo,bajo,0.05671149620516737,0.00022045637654323814,0.00039486459335137675,0.0003545402608975564,0.009078787208621928,0.0020345806721513327,0.11761078128113453
